casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id,Solano_01.01.1993-06.21.2013
381511N1219946W001,,4/27/2012,00:00,,,2.700,0.000,2.700,3.940,2.540,1.240,1.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,4/14/1993,00:00,,,2.000,0.000,2.000,3.940,2.540,1.940,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,10/12/1993,00:00,,,2.500,0.000,2.500,3.940,2.540,1.440,1.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,3/23/1994,00:00,,,2.700,0.000,2.700,3.940,2.540,1.240,1.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,9/20/1994,00:00,,,2.700,0.000,2.700,3.940,2.540,1.240,1.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,4/21/1995,00:00,,,2.000,0.000,2.000,3.940,2.540,1.940,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,10/31/1995,00:00,,,2.600,0.000,2.600,3.940,2.540,1.340,1.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,3/25/1996,00:00,,,1.900,0.000,1.900,3.940,2.540,2.040,0.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,11/12/1996,00:00,,,2.000,0.000,2.000,3.940,2.540,1.940,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,3/7/1997,00:00,,,2.000,0.000,2.000,3.940,2.540,1.940,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
381511N1219946W001,,9/30/1997,00:00,,,2.400,0.000,2.400,3.940,2.540,1.540,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_01.01.1993-06.21.2013
