casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/20/2011,00:00,,,211.400,0.000,211.400,250.300,249.000,38.900,210.100,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/26/2000,00:00,,,196.300,0.000,196.300,250.300,249.000,54.000,195.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,5/26/2000,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/20/2000,00:00,,,196.500,0.000,196.500,250.300,249.000,53.800,195.200,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,7/24/2000,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,9/13/2000,00:00,,,201.300,0.000,201.300,250.300,249.000,49.000,200.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,11/29/2000,00:00,,,206.000,0.000,206.000,250.300,249.000,44.300,204.700,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,1/16/2001,00:00,,,199.580,0.000,199.580,250.300,249.000,50.720,198.280,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,3/21/2001,00:00,,,189.850,0.000,189.850,250.300,249.000,60.450,188.550,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,5/22/2001,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/24/2001,00:00,,,205.510,0.000,205.510,250.300,249.000,44.790,204.210,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/24/2001,00:00,,,202.700,0.000,202.700,250.300,249.000,47.600,201.400,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/21/2001,00:00,,,198.280,0.000,198.280,250.300,249.000,52.020,196.980,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/21/2002,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/3/2002,00:00,,,202.800,0.000,202.800,250.300,249.000,47.500,201.500,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/26/2002,00:00,,,213.400,0.000,213.400,250.300,249.000,36.900,212.100,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/22/2002,00:00,,,209.670,0.000,209.670,250.300,249.000,40.630,208.370,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,1/23/2003,00:00,,,208.300,0.000,208.300,250.300,249.000,42.000,207.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,3/31/2003,00:00,,,211.700,0.000,211.700,250.300,249.000,38.600,210.400,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/19/2003,00:00,,,211.900,0.000,211.900,250.300,249.000,38.400,210.600,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/31/2003,00:00,,,219.900,0.000,219.900,250.300,249.000,30.400,218.600,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/30/2003,00:00,,,206.100,0.000,206.100,250.300,249.000,44.200,204.800,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/25/2004,00:00,,,204.800,0.000,204.800,250.300,249.000,45.500,203.500,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/29/2004,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/29/2004,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/28/2004,00:00,,,208.000,0.000,208.000,250.300,249.000,42.300,206.700,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/22/2004,00:00,,,208.300,0.000,208.300,250.300,249.000,42.000,207.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/24/2005,00:00,9 - Temporarily inaccessible,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/28/2005,00:00,,,207.500,0.000,207.500,250.300,249.000,42.800,206.200,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/28/2005,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/30/2005,00:00,,,203.400,0.000,203.400,250.300,249.000,46.900,202.100,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/31/2005,00:00,,,205.600,0.000,205.600,250.300,249.000,44.700,204.300,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/15/2005,00:00,,,202.700,0.000,202.700,250.300,249.000,47.600,201.400,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/27/2006,00:00,,,200.300,0.000,200.300,250.300,249.000,50.000,199.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/27/2006,00:00,,,195.400,0.000,195.400,250.300,249.000,54.900,194.100,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/28/2006,00:00,,,201.500,0.000,201.500,250.300,249.000,48.800,200.200,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/30/2006,00:00,,,192.900,0.000,192.900,250.300,249.000,57.400,191.600,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/31/2006,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/20/2006,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/28/2007,00:00,,,195.600,0.000,195.600,250.300,249.000,54.700,194.300,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/27/2007,00:00,,,201.500,0.000,201.500,250.300,249.000,48.800,200.200,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/29/2007,00:00,,,205.100,0.000,205.100,250.300,249.000,45.200,203.800,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/24/2007,00:00,,,207.100,0.000,207.100,250.300,249.000,43.200,205.800,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/30/2007,00:00,,,210.500,0.000,210.500,250.300,249.000,39.800,209.200,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/27/2007,00:00,,,215.100,0.000,215.100,250.300,249.000,35.200,213.800,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/29/2008,00:00,,,207.000,0.000,207.000,250.300,249.000,43.300,205.700,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/30/2008,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/30/2008,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/29/2008,00:00,,,205.900,0.000,205.900,250.300,249.000,44.400,204.600,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,10/31/2008,00:00,1 - Pumping,,,,,250.300,249.000,,,,,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,12/23/2008,00:00,,,200.200,0.000,200.200,250.300,249.000,50.100,198.900,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,2/27/2009,00:00,,,199.000,0.000,199.000,250.300,249.000,51.300,197.700,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,4/28/2009,00:00,,,199.300,0.000,199.300,250.300,249.000,51.000,198.000,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,6/29/2009,00:00,,,198.200,0.000,198.200,250.300,249.000,52.100,196.900,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
343872N1194754W001,35E1,8/31/2009,00:00,,,201.900,0.000,201.900,250.300,249.000,48.400,200.600,ES - Electric sounder measurement,0.1 Ft,Carpinteria Valley Water District,CASGEM,,SantaBarbara_06.21.1983-06.21.2013
