casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
393108N1217811W001,BMO 17N02E19J001M,10/11/2011,00:00,,,5.800,0.000,5.800,70.700,70.000,64.900,5.100,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,7/30/2012,00:00,,,25.000,13.200,11.800,73.030,72.330,61.230,11.100,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/26/2012,00:00,,,8.000,1.700,6.300,73.030,72.330,66.730,5.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,7/10/2012,00:00,,,17.000,5.600,11.400,73.030,72.330,61.630,10.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,10/16/2012,00:00,9 - Temporarily inaccessible,,,,,73.030,72.330,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013gate locked
393108N1217811W001,BMO 17N02E19J001M,6/24/2009,00:00,,,8.510,0.000,8.510,73.030,72.330,64.520,7.810,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,6/26/2009,00:00,,,23.170,0.000,23.170,73.030,72.330,49.860,22.470,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,8/3/2009,00:00,,,9.100,0.000,9.100,73.030,72.330,63.930,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,9/16/2009,00:00,,,8.100,0.000,8.100,73.030,72.330,64.930,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,10/22/2009,00:00,1 - Pumping,,,,,73.030,72.330,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,10/30/2009,00:00,,,5.080,0.000,5.080,73.030,72.330,67.950,4.380,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,11/30/2009,00:00,,,11.700,0.000,11.700,73.030,72.330,61.330,11.000,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,1/30/2010,00:00,,,5.600,0.000,5.600,73.030,72.330,67.430,4.900,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,9/30/2009,00:00,,,7.700,0.000,7.700,73.030,72.330,65.330,7.000,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/22/2010,00:00,,,6.100,0.000,6.100,73.030,72.330,66.930,5.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,8/4/2010,00:00,,,8.100,0.000,8.100,73.030,72.330,64.930,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,7/7/2010,00:00,,,7.800,0.000,7.800,73.030,72.330,65.230,7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,10/18/2010,00:00,,1 - Pumping,6.900,0.000,6.900,73.030,72.330,66.130,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,4/4/2011,00:00,,,5.800,0.000,5.800,73.030,72.330,67.230,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,7/13/2011,00:00,,,8.400,0.000,8.400,73.030,72.330,64.630,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,8/1/2011,00:00,,,9.000,0.000,9.000,73.030,72.330,64.030,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,10/11/2011,00:00,,,5.800,0.000,5.800,73.030,72.330,67.230,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393108N1217811W001,BMO 17N02E19J001M,3/18/2013,00:00,,,14.000,7.600,6.400,73.030,72.330,66.630,5.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,10/11/2011,00:00,7 - Special/Other,,,,,74.580,72.810,,,,,Butte County Department of Water & Resource Conservation,CASGEM,
393169N1218004W001,17N01E24A002M,7/30/2012,00:00,7 - Special/Other,,,,,74.576,72.810,,,,,Butte County Department of Water & Resource Conservation,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,7/10/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,10/16/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,3/18/2013,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing
393169N1218004W001,17N01E24A002M,6/26/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,8/3/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013FLOWING
393169N1218004W001,17N01E24A002M,9/16/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013FLOWING
393169N1218004W001,17N01E24A002M,10/22/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013FLOWING
393169N1218004W001,17N01E24A002M,3/22/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013CAPPED-ASSUMED TO BE FLOWING
393169N1218004W001,17N01E24A002M,8/4/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,7/7/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,10/18/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013CAPPED BECAUSE FLOWING
393169N1218004W001,17N01E24A002M,4/4/2011,00:00,9 - Temporarily inaccessible,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,7/13/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013CAPPED
393169N1218004W001,17N01E24A002M,8/1/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013
393169N1218004W001,17N01E24A002M,10/11/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,Butte_06.21.2009-06.21.2013FLOWING
393169N1218004W002,BMO 17N01E24A003M,10/11/2011,00:00,,,3.100,0.000,3.100,75.550,72.800,72.450,0.350,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,
