casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
387404N1214870W001,,11/22/1983,00:00,,,60.900,0.000,60.900,45.540,45.540,-15.360,60.900,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,4/26/1984,00:00,1 - Pumping,,,,,45.540,45.540,,,,,Sutter County,Voluntary,PUMPING
387404N1214870W001,,11/13/1984,00:00,,,66.400,0.000,66.400,45.540,45.540,-20.860,66.400,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,4/9/1985,00:00,,,57.800,0.000,57.800,45.540,45.540,-12.260,57.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/2/1985,00:00,,,61.600,0.000,61.600,45.540,45.540,-16.060,61.600,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/4/1986,00:00,,,66.000,0.000,66.000,45.540,45.540,-20.460,66.000,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/10/1986,00:00,,,59.100,0.000,59.100,45.540,45.540,-13.560,59.100,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,4/9/1987,00:00,,,57.800,0.000,57.800,45.540,45.540,-12.260,57.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/11/1987,00:00,,,56.800,0.000,56.800,45.540,45.540,-11.260,56.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/2/1988,00:00,,,54.900,0.000,54.900,45.540,45.540,-9.360,54.900,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/6/1988,00:00,,,58.700,0.000,58.700,45.540,45.540,-13.160,58.700,UNK - Unknown,Unknown,Sutter County,Voluntary,OIL
387404N1214870W001,,3/1/1989,00:00,,,54.300,0.000,54.300,45.540,45.540,-8.760,54.300,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/9/1989,00:00,,,54.100,0.000,54.100,45.540,45.540,-8.560,54.100,UNK - Unknown,Unknown,Sutter County,Voluntary,OIL
387404N1214870W001,,3/21/1990,00:00,,,53.700,0.000,53.700,45.540,45.540,-8.160,53.700,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/16/1990,00:00,,8 - Oil or foreign substance in casing,55.500,0.000,55.500,45.540,45.540,-9.960,55.500,UNK - Unknown,Unknown,Sutter County,Voluntary,OIL
387404N1214870W001,,5/6/1991,00:00,1 - Pumping,,,,,45.540,45.540,,,,,Sutter County,Voluntary,
387404N1214870W001,,11/15/1991,00:00,,,54.300,0.000,54.300,45.540,45.540,-8.760,54.300,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,5/12/1992,00:00,1 - Pumping,,,,,45.540,45.540,,,,,Sutter County,Voluntary,
387404N1214870W001,,12/10/1992,00:00,,8 - Oil or foreign substance in casing,56.800,0.000,56.800,45.540,45.540,-11.260,56.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/18/1993,00:00,,,55.000,0.000,55.000,45.540,45.540,-9.460,55.000,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,12/17/1993,00:00,,8 - Oil or foreign substance in casing,58.600,0.000,58.600,45.540,45.540,-13.060,58.600,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,4/21/1994,00:00,,,64.100,0.000,64.100,45.540,45.540,-18.560,64.100,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/28/1994,00:00,,,60.000,0.000,60.000,45.540,45.540,-14.460,60.000,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/28/1995,00:00,,,59.800,0.000,59.800,45.540,45.540,-14.260,59.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/10/1995,00:00,,,52.800,0.000,52.800,45.540,45.540,-7.260,52.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/27/1996,00:00,,,50.100,0.000,50.100,45.540,45.540,-4.560,50.100,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/19/1996,00:00,,,55.700,0.000,55.700,45.540,45.540,-10.160,55.700,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,4/29/1997,00:00,,,51.700,0.000,51.700,45.540,45.540,-6.160,51.700,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/7/1997,00:00,,,56.300,0.000,56.300,45.540,45.540,-10.760,56.300,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/27/1998,00:00,,,51.800,0.000,51.800,45.540,45.540,-6.260,51.800,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/21/1998,00:00,,,54.100,0.000,54.100,45.540,45.540,-8.560,54.100,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/22/1999,00:00,,,54.100,0.000,54.100,45.540,45.540,-8.560,54.100,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/7/1999,00:00,,,55.200,0.000,55.200,45.540,45.540,-9.660,55.200,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,3/29/2000,00:00,,,49.700,0.000,49.700,45.540,45.540,-4.160,49.700,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,10/24/2000,00:00,,,52.300,0.000,52.300,45.540,45.540,-6.760,52.300,UNK - Unknown,Unknown,Sutter County,Voluntary,
387404N1214870W001,,11/18/2003,00:00,,,55.400,0.000,55.400,45.540,45.540,-9.860,55.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
387404N1214870W001,,3/11/2004,00:00,,8 - Oil or foreign substance in casing,43.900,0.000,43.900,45.540,45.540,1.640,43.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
387404N1214870W001,,10/18/2004,00:00,,8 - Oil or foreign substance in casing,54.900,0.000,54.900,45.540,45.540,-9.360,54.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
387404N1214870W001,,3/21/2005,00:00,,8 - Oil or foreign substance in casing,44.200,0.000,44.200,45.540,45.540,1.340,44.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
387404N1214870W001,,11/14/2005,00:00,9 - Temporarily inaccessible,,,,,45.540,45.540,,,,,Department of Water Resources,Voluntary,
387404N1214870W001,,3/13/2006,00:00,9 - Temporarily inaccessible,,,,,45.540,45.540,,,,,Department of Water Resources,Voluntary,
