casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,1/23/2003,00:00,,,7.700,0.000,7.700,-4.880,-7.680,-12.580,4.900,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1140,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,2/24/2003,00:00,,,7.400,0.000,7.400,-4.880,-7.680,-12.280,4.600,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1322,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,3/20/2003,00:00,,,7.900,0.000,7.900,-4.880,-7.680,-12.780,5.100,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1054,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,4/22/2003,00:00,,,7.600,0.000,7.600,-4.880,-7.680,-12.480,4.800,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1121,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,5/19/2003,00:00,,,7.700,0.000,7.700,-4.880,-7.680,-12.580,4.900,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1241,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,6/25/2003,00:00,,,8.100,0.000,8.100,-4.880,-7.680,-12.980,5.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1340,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,7/23/2003,00:00,,,8.000,0.000,8.000,-4.880,-7.680,-12.880,5.200,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 0945,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,8/26/2003,00:00,,,7.800,0.000,7.800,-4.880,-7.680,-12.680,5.000,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1126,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,9/23/2003,00:00,,,8.000,0.000,8.000,-4.880,-7.680,-12.880,5.200,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1208,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,10/22/2003,00:00,,,7.700,0.000,7.700,-4.880,-7.680,-12.580,4.900,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1124,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,11/18/2003,00:00,,,7.600,0.000,7.600,-4.880,-7.680,-12.480,4.800,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1407,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,12/17/2003,00:00,,,7.500,0.000,7.500,-4.880,-7.680,-12.380,4.700,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1205,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,1/16/2004,00:00,,,7.200,0.000,7.200,-4.880,-7.680,-12.080,4.400,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1045,SanJoaquin_01.01.2003-12.31.2007
375463N1213325W001,01N04E29D001M,2/20/2004,00:00,,,7.100,0.000,7.100,-4.880,-7.680,-11.980,4.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,TIME 1251,SanJoaquin_01.01.2003-12.31.2007
