casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
397993N1220850W001,23N02W34N001M,10/11/2011,00:00,,,31.400,0.000,31.400,185.920,185.420,154.520,30.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/30/2012,00:00,,,24.000,0.400,23.600,185.920,185.420,162.320,23.100,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/1/2012,00:00,,1 - Pumping,56.000,10.000,46.000,185.920,185.420,139.920,45.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/19/2012,00:00,,,45.000,2.800,42.200,185.920,185.420,143.720,41.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/13/2000,00:00,,,31.000,0.000,31.000,185.920,185.420,154.920,30.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/19/2001,00:00,,,16.900,0.000,16.900,185.920,185.420,169.020,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,7/21/2001,00:00,,,30.300,0.000,30.300,185.920,185.420,155.620,29.800,UNK - Unknown,Unknown,Tehama County Flood Control & Water Conservation District,Voluntary,
397993N1220850W001,23N02W34N001M,8/16/2001,00:00,,,30.900,0.000,30.900,185.920,185.420,155.020,30.400,UNK - Unknown,Unknown,Tehama County Flood Control & Water Conservation District,Voluntary,
397993N1220850W001,23N02W34N001M,10/10/2001,00:00,,,35.700,0.000,35.700,185.920,185.420,150.220,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,5/24/2000,00:00,,,23.000,0.000,23.000,185.920,185.420,162.920,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,7/23/2002,00:00,,,38.000,0.000,38.000,185.920,185.420,147.920,37.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/16/2002,00:00,,,36.400,0.000,36.400,185.920,185.420,149.520,35.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/22/2002,00:00,,,39.200,0.000,39.200,185.920,185.420,146.720,38.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/11/2003,00:00,,,14.700,0.000,14.700,185.920,185.420,171.220,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,7/21/2003,00:00,,,32.600,0.000,32.600,185.920,185.420,153.320,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/13/2003,00:00,,,33.300,0.000,33.300,185.920,185.420,152.620,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/29/2004,00:00,,,11.800,0.000,11.800,185.920,185.420,174.120,11.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,7/30/2004,00:00,,,34.300,0.000,34.300,185.920,185.420,151.620,33.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/18/2004,00:00,,,32.800,0.000,32.800,185.920,185.420,153.120,32.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/29/2005,00:00,,,13.600,0.000,13.600,185.920,185.420,172.320,13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/17/2005,00:00,,,32.600,0.000,32.600,185.920,185.420,153.320,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/5/2005,00:00,,,35.800,0.000,35.800,185.920,185.420,150.120,35.300,UNK - Unknown,Unknown,Tehama County Flood Control & Water Conservation District,Voluntary,
397993N1220850W001,23N02W34N001M,3/29/2006,00:00,,,10.900,0.000,10.900,185.920,185.420,175.020,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,7/31/2006,00:00,,,29.800,0.000,29.800,185.920,185.420,156.120,29.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/10/2006,00:00,,,29.500,0.000,29.500,185.920,185.420,156.420,29.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/20/2007,00:00,,,22.900,0.000,22.900,185.920,185.420,163.020,22.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/6/2007,00:00,,,41.900,0.000,41.900,185.920,185.420,144.020,41.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/17/2007,00:00,,,34.000,0.000,34.000,185.920,185.420,151.920,33.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/12/2008,00:00,,,19.000,0.000,19.000,185.920,185.420,166.920,18.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/4/2008,00:00,,,42.000,0.000,42.000,185.920,185.420,143.920,41.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/20/2008,00:00,,,37.900,0.000,37.900,185.920,185.420,148.020,37.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,1/12/2009,00:00,,,28.100,0.000,28.100,185.920,185.420,157.820,27.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/23/2009,00:00,,,20.400,0.000,20.400,185.920,185.420,165.520,19.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,5/12/2009,00:00,,,28.300,0.000,28.300,185.920,185.420,157.620,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,6/22/2009,00:00,,,36.400,0.000,36.400,185.920,185.420,149.520,35.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/6/2009,00:00,,,42.700,0.000,42.700,185.920,185.420,143.220,42.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,9/14/2009,00:00,,,42.700,0.000,42.700,185.920,185.420,143.220,42.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/21/2009,00:00,,,36.500,0.000,36.500,185.920,185.420,149.420,36.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/23/2010,00:00,,,18.000,0.000,18.000,185.920,185.420,167.920,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/3/2010,00:00,,4 - Pumped recently,38.200,0.000,38.200,185.920,185.420,147.720,37.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/19/2010,00:00,,,35.900,0.000,35.900,185.920,185.420,150.020,35.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,4/5/2011,00:00,,,16.000,0.000,16.000,185.920,185.420,169.920,15.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,8/4/2011,00:00,,,34.900,0.000,34.900,185.920,185.420,151.020,34.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,10/11/2011,00:00,,,31.400,0.000,31.400,185.920,185.420,154.520,30.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
397993N1220850W001,23N02W34N001M,3/21/2013,00:00,,,25.000,1.100,23.900,185.920,185.420,162.020,23.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
398020N1221580W001,,10/5/1983,00:00,,,49.800,0.000,49.800,235.950,235.450,186.150,49.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/14/1984,00:00,,,35.500,0.000,35.500,235.950,235.450,200.450,35.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/18/1984,00:00,,,53.800,0.000,53.800,235.950,235.450,182.150,53.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/7/1985,00:00,,,46.500,0.000,46.500,235.950,235.450,189.450,46.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/17/1985,00:00,,,56.800,0.000,56.800,235.950,235.450,179.150,56.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/5/1986,00:00,,,40.500,0.000,40.500,235.950,235.450,195.450,40.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/15/1986,00:00,,,56.000,0.000,56.000,235.950,235.450,179.950,55.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/19/1987,00:00,,,43.500,0.000,43.500,235.950,235.450,192.450,43.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,11/4/1987,00:00,,,55.900,0.000,55.900,235.950,235.450,180.050,55.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/7/1988,00:00,,,44.200,0.000,44.200,235.950,235.450,191.750,43.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/24/1988,00:00,,,62.800,0.000,62.800,235.950,235.450,173.150,62.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/14/1989,00:00,,,50.300,0.000,50.300,235.950,235.450,185.650,49.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/19/1989,00:00,,,60.000,0.000,60.000,235.950,235.450,175.950,59.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/20/1990,00:00,,,48.500,0.000,48.500,235.950,235.450,187.450,48.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/1/1990,00:00,,,70.700,0.000,70.700,235.950,235.450,165.250,70.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/13/1991,00:00,,,57.500,0.000,57.500,235.950,235.450,178.450,57.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/17/1991,00:00,,,72.000,0.000,72.000,235.950,235.450,163.950,71.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,3/9/1992,00:00,,,52.700,0.000,52.700,235.950,235.450,183.250,52.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
398020N1221580W001,,10/6/1992,00:00,,,69.900,0.000,69.900,235.950,235.450,166.050,69.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
